instituicao_id,instituicao,registros,valor_total,quantidade_total,instituicoes,fornecedores,preco_ponderado
11402091000108,FUNDO MUNICIPAL DE SAUDE,351,2755567.07,5722014.0,1,21,0.4815729339354989
11095923000190,FUNDO MUNICIPAL DE SAUDE,596,2715800.154,2913021.0,1,31,0.932296799096196
04092672000125,MUNICIPIO DE JI-PARANA,77,2709868.41,2423757.0,1,29,1.1180445935793069
11514360000128,FUNDO MUNICIPAL DE SAUDE,179,2707288.7,14760902.0,1,7,0.18340943527705827
01616458000132,MUNICIPIO DE SAO JOSE DA BARRA,647,2678714.61,6288400.0,1,14,0.4259771340881623
29138377000193,MUNICIPIO DE TRES RIOS,490,2676281.17,7729343.0,1,32,0.346249502706763
02545932000145,MUNICIPIO DE ARRAIAL - SECRETARIA DE SAUDE E SANEAMENTO,465,2659587.2568,3658037.0,1,2,0.7270531317206469
10298603000175,FUNDO MUNICIPAL DE SAUDE,373,2642392.73,7623346.0,1,19,0.3466184966548809
07735541000107,MUNICIPIO DE UBAJARA,416,2631476.734,202146.0,1,10,13.017703709200282
12225481000112,FUNDO MUNICIPAL DE SAUDE,174,2619814.13,130123.0,1,17,20.133367121876994
09288947000114,FMS- FUNDO MUNICIPAL DE SAUDE DE CACHOEIRO DE ITAPEMIRIM.,69,2608852.6,14437350.0,1,18,0.1807016246056236
06553887000555,MUNICIPIO DE PIRACURUCA,167,2595840.0,3154314.0,1,3,0.8229491420321503
08888105000130,FUNDO MUNICIPAL DE SAUDE,249,2594094.235,7780865.0,1,20,0.33339406801171845
48664296000171,MUNICIPIO DE PRADOPOLIS,230,2570409.04,7346305.0,1,28,0.3498914134384565
21817418000166,FUNDO MUNICIPAL DE SAUDE,1987,2565470.3296,2164262.0,1,31,1.1853788171672375
95719373000123,MUNICIPIO DE MERCEDES,1315,2556947.1375,4960679.0,1,49,0.5154429741372099
12051399000119,FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA,680,2546805.7,2065938.0,1,2,1.2327599860208778
10640637000104,MUNICIPIO DE FLORIANO - SECRETARIA DE SAUDE,510,2524257.88,6578942.0,1,13,0.3836875108490088
10417698000107,FUNDO MUNICIPAL DE SAUDE DE ITAMBE,481,2514178.64,9350920.0,1,22,0.2688696556060794
11812868000102,FUNDO MUNICIPAL DE SAUDE,98,2505759.0,6003300.0,1,1,0.41739693168757186
11816665000194,FUNDO MUNICIPAL DE SAUDE DE ESTANCIA/SE,4,2458800.0,12575.0,1,2,195.53081510934393
11508022000183,FUNDO MUNICIPAL DE SAUDE,629,2447338.6,3792867.0,1,47,0.6452476714843943
02911953000137,FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA,309,2443277.17,429910.0,1,18,5.683229443371868
11381413000180,FUNDO MUNICIPAL DE SAUDE,660,2429632.34,1098784.0,1,2,2.211201054984419
19361548000195,FUNDO MUNICIPAL DE SAUDE DE MINISTRO ANDREAZZA,854,2427355.858,4501095.0,1,62,0.5392811877998576
18299446000124,MUNICIPIO DE ITABIRA,111,2400035.0,14315715.0,1,25,0.1676503758282419
12262713000102,MUNICIPIO DE BARRA DE SANTO ANTONIO,317,2378688.276,8925455.0,1,4,0.26650610820400755
07615929000174,FUNDO MUNICIPAL DE SAUDE,813,2376051.9,6998690.0,1,12,0.339499520624574
11822995000192,FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA,447,2336383.14,3420065.0,1,25,0.6831399812576662
08987945000150,FUNDO MUNICIPAL DE SAUDE DE NOVA UNIAO,535,2279618.55,1478320.0,1,51,1.5420332201417823
76017474000108,MUNICIPIO DE GUARATUBA,185,2277931.64,487811.0,1,35,4.669701257249222
11412389000107,FUNDO MUNICIPAL DE SAUDE DE TOMAR DO GERU,381,2275469.118,4017700.0,1,11,0.5663611314931428
11966012000191,FUNDO MUNICIPAL DE SAUDE DE MONCOES,1105,2260755.49,2520018.0,1,10,0.8971187864531127
57712473000139,SERVICO AUTONOMO MUNICIPAL DE SAUDE-SAMS,165,2256875.74,8870058.0,1,33,0.2544375403182257
76208479000118,MUNICIPIO DE ASSIS CHATEAUBRIAND,124,2235764.2395,4826805.0,1,17,0.46319754775674593
11655026000194,FUNDO MUNICIPAL DE SAUDE,429,2208648.7664,2641195.0,1,3,0.8362308600463049
11408429000139,FUNDO MUNICIPAL DE SAUDE DE PASSO DE CAMARAGIBE,227,2197193.488,6399648.0,1,5,0.3433303656701118
09367941000132,FUNDO MUNICIPAL DE SAUDE,825,2193431.929,2192422.0,1,50,1.000460645350211
44531788000138,MUNICIPIO DE LINS,262,2192859.9796,6437203.0,1,40,0.3406541598268689
11256054000139,MUNICIPIO DE TORITAMA,234,2182065.15,5812847.0,1,24,0.3753866478852789
11850969000178,FUNDO MUNICIPAL DE SAUDE DE NOSSA SENHORA DA GLORIA,206,2177936.81,9953245.0,1,11,0.21881675875556164
45369220000125,MUNICIPIO DE SAO SIMAO,466,2158027.5197,9303894.0,1,43,0.23194885063178924
10411736000106,FUNDO MUNICIPAL DE SAUDE,706,2156800.18,4840306.0,1,18,0.44559170019416133
11153600000106,FUNDO MUNICIPAL DE SAUDE,346,2155153.42,4770468.0,1,10,0.45176980958681623
75963256000101,MUNICIPIO DE RIO AZUL,460,2122536.44,5218300.0,1,44,0.40674864227813656
45786159000111,MUNICIPIO DE IRACEMAPOLIS,67,2118512.85,1602250.0,1,24,1.3222111717896707
95719381000170,MUNICIPIO DE QUATRO PONTES,765,2108354.8769,6997147.0,1,53,0.30131636178288096
11485023000150,FUNDO MUNICIPAL DE SAUDE DE CUJUBIM,270,2092381.0,3498800.0,1,30,0.5980281810906597
11401087000125,FUNDO MUNICIPAL DE SAUDE DE CHA PRETA,345,2077754.668,7505455.0,1,16,0.2768326061511261
76285329000108,MUNICIPIO DE MANDAGUACU,416,2077538.2226,2509716.0,1,48,0.8277981343705821
44751725000197,MUNICIPIO DE SANTA CRUZ DA CONCEICAO,395,2071216.4,4438370.0,1,25,0.46666149960458453
08194799000106,FUNDO MUNICIPAL DE SAUDE,479,2048957.802,6776932.0,1,25,0.3023429779138997
11402806000122,FUNDO MUNICIPAL DE SAUDE,410,2045915.2,2286877.0,1,48,0.8946328114717145
76002666000140,MUNICIPIO DE PIEN,830,2036731.502,12186802.0,1,57,0.16712600253946852
46137444000174,MUNICIPIO DE AGUDOS,221,2020276.008,7862019.0,1,20,0.2569665639322418
11423181000185,FUNDO MUNICIPAL DE SAUDE DE GUACUI,345,2006258.54,13057864.0,1,19,0.15364370007223233
10539832000134,FUNDO MUNICIPAL DE SAUDE DE GUADALUPE,515,2000236.34,3222413.0,1,3,0.6207262507940479
10541009000163,FUNDO MUNICIPAL DE SAUDE DE CACIMBAS,436,1995757.23,3916196.0,1,25,0.509616278143382
10589928000107,FUNDO MUNICIPAL DE SAUDE DO BOM JARDIM,229,1980592.08,1284894.0,1,21,1.5414439479054305
95719472000105,MUNICIPIO DE PATO BRAGADO,733,1970766.09,3964606.0,1,40,0.49709002357359094
29115474000160,MUNICIPIO DE MACAE,39,1959167.75,883975.0,1,5,2.216315789473684
10759784000190,FUNDO MUNICIPAL DE SAUDE DE ALIANCA,266,1956121.92,12079170.0,1,8,0.1619417493089343
11706451000165,FUNDO MUNICIPAL DE SAUDE -PAROBE/RS,259,1954974.25,12045265.0,1,37,0.16230230302114565
18260489000104,MUNICIPIO DE TUPACIGUARA,93,1937724.0,225190.0,1,7,8.60484035703184
56024581000156,MUNICIPIO DE RIBEIRAO PRETO,13,1857886.32,22410200.0,1,9,0.0829036028237142
76205665000101,MUNICIPIO DE MARMELEIRO,355,1852827.495,11473200.0,1,36,0.16149178040999895
09583958000127,SAUDE - IS,23,1850006.5,276800.0,1,4,6.683549494219653
76977768000181,MUNICIPIO DE PARANAVAI,115,1832697.812,5143670.0,1,21,0.35630159244275
01693184000185,SECRETARIA MUNICIPAL DE SAUDE E SANEAMENTO,693,1822965.7882,2322107.0,1,8,0.7850481430011623
95583571000102,MUNICIPIO DE MARIPA,757,1818593.0771,4396546.0,1,68,0.41364131686555766
75378844000170,MUNICIPIO DE GUAPOREMA,988,1816361.7118,1299660.0,1,79,1.3975668342489573
11265919000123,FUNDO MUNICIPAL SAUDE,590,1808635.0885,9117678.0,1,73,0.19836575589749936
09535844000101,FUNDO MUNICIPAL DE SAUDE DE GRANDES RIOS,599,1800762.13,2123996.0,1,25,0.8478180420302109
15389588000194,MUNICIPIO DE SAO GABRIEL DO OESTE,65,1796852.45,5657050.0,1,17,0.3176306467151607
09241895000120,FUNDO MUNICIPAL DE SAUDE,271,1787747.38,11485343.0,1,44,0.15565467918546272
14173522000108,CONSORCIO PUBLICO DE DESENVOLVIMENTO DO VALE DO IVINHEMA-CODEVALE,19,1762088.0,640541.0,1,4,2.750937098483938
75687954000113,MUNICIPIO DE PAULA FREITAS,545,1755370.08,4171833.0,1,54,0.42076710165531556
00562279000105,FUNDO MUNICIPAL DE SAUDE,154,1749207.69,9762817.0,1,9,0.17917038596544418
11164805000197,FUNDO MUNICIPAL DE SAUDE,609,1746079.55,2812234.0,1,25,0.6208870065577758
10460927000168,FUNDO MUNICIPAL DE SAUDE DE CACIMBA DE AREIA,613,1710527.68,4305359.0,1,19,0.3973019857345229
11406652000147,FUNDO MUNICIPAL DE SAUDE DE CUMARU DO NORTE,269,1698908.28,1917838.0,1,6,0.8858455615124948
11367495000108,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE BREJO GRANDE,432,1696835.18,5397148.0,1,10,0.31439478406002574
88814199000132,MUNICIPIO DE SANTO ANTONIO DA PATRULHA,171,1674822.15,13334300.0,1,28,0.1256025550647578
02165050000154,MUNICIPIO DE JOAQUIM PIRES - FUNDO MUNICIPAL DE SAUDE,209,1670861.8,5263224.0,1,4,0.31745975470548093
02361201000140,MUNICIPIO DE BARRAS - SECRETARIA MUNICIPAL DE SAUDE,64,1651877.53,1123539.0,1,2,1.4702449403180486
76244961000103,MUNICIPIO DE IBIPORA,158,1625810.14,1898070.0,1,25,0.8565596316258093
77001311000108,MUNICIPIO DE CASTRO,122,1620468.0,3573760.0,1,20,0.45343503760744985
11884818000130,FUNDO MUNICIPAL DE SAUDE DE OBIDOS,35,1606333.0,2348600.0,1,4,0.6839534190581623
08851627000168,FUNDO MUNICIPAL DE SAUDE,419,1604505.16,4997021.0,1,4,0.3210923388154662
09151473000164,MUNICIPIO DE CONDADO,663,1604389.855,4145414.0,1,14,0.38702765393275557
02466144000163,SECRETARIA DA SAUDE DO ESTADO DA BAHIA SESAB,5,1600550.96,1417.0,1,4,1129.5349047282991
17546256000100,FUNDO MUNICIPAL DE SAUDE DE SANTA MARIA DAS BARREIRAS,382,1594374.61,3511159.0,1,16,0.4540878410803954
19217292000147,FUNDO MUNICIPAL DE SAUDE,969,1589497.43,1556893.0,1,88,1.0209419850946726
71989982000134,MUNICIPIO DE NOVA EUROPA,467,1583751.18,4926130.0,1,32,0.32150007815465687
46523247000193,MUNICIPIO DE DIADEMA,12,1576107.4,80404.0,1,9,19.602350629321922
09285785000160,FUNDO MUNICIPAL DE SAUDE DE SAO JOAO DO TRIUNFO,479,1568116.41,4973977.0,1,40,0.31526410556381745
09520756000136,FUNDO MUNICIPAL DE SAUDE,417,1559005.6468,1188934.0,1,81,1.3112634063791597
11328835000191,FUNDO MUNICIPAL DE SAUDE DE THEOBROMA,271,1556630.15,845480.0,1,23,1.841120014666225
10557425000150,FUNDO MUNICIPAL DE SAUDE DE PITIMBU,141,1546443.0,2254810.0,1,4,0.685841822592591
03073673000160,MUNICIPIO DE BONITO,110,1544246.5,9078750.0,1,10,0.17009461654963515
10585650000108,FUNDO MUNICIPAL DE SAUDE DE JOAO NEIVA,197,1523298.66,3166677.0,1,19,0.48104011239542266
88661400000199,MUNICIPIO DE TEUTONIA,266,1516721.01,1578490.0,1,45,0.9608683045188756
11120699000140,FUNDO MUNICIPAL DE SAUDE,215,1514045.84,7922198.0,1,2,0.19111436497800233
76206606000140,MUNICIPIO DE FOZ DO IGUACU,41,1508196.24,6629758.0,1,16,0.2274888827012992
44445054000136,MUNICIPIO DE SANTOPOLIS DO AGUAPEI,1166,1478160.7153,2265711.0,1,41,0.6524047927118684
13661399000101,FUNDO MUNICIPAL DE SAUDE DE SAO JOSE DA COROA GRANDE,201,1476349.4,6447374.0,1,21,0.228984606756177
45685872000179,MUNICIPIO DE REGISTRO,54,1470915.1456,3414158.0,1,20,0.4308280828245207
11588202000112,FUNDO MUNICIPAL DE SAUDE DE SERRA GRANDE,515,1469207.95,2233543.0,1,11,0.6577925520126543
95594776000193,MUNICIPIO DE SANTA LUCIA,189,1463731.98,2313130.0,1,36,0.6327927872622809
08036438000131,FUNDO MUNICIPAL DE SAUDE DE SAPE,152,1461538.2,3994120.0,1,4,0.3659224560103352
04885197000144,MUNICIPIO DE FORTALEZA - SECRETARIA MUNICIPAL DE SAUDE - SMS,3,1452880.1588,518.0,1,3,2804.7879513513517
00136858000188,CONSORCIO INTERMUNICIPAL DE SAUDE,33,1449645.7,426700.0,1,12,3.397341692055308
11174552000132,FUNDO MUNICIPAL DE SAUDE DE ITAPORANGA,858,1439180.78,4423590.0,1,21,0.32534226273230565
46523163000150,MUNICIPIO DE MAIRIPORA,89,1435372.78,4124435.0,1,18,0.3480168265471513
11980140000190,FUNDO MUNICIPAL DE SAUDE DE MONSENHOR GIL,275,1425484.83,2555775.0,1,2,0.5577505179446548
11490408000105,FUNDO MUNICIPAL DE SAUDE,248,1419334.5001,3709811.0,1,7,0.3825894365238553
04316867000101,FUNDO MUNICPAL DE SAUDE DE ALTO PARAISO,277,1413570.63,1690333.0,1,45,0.8362675460989047
45731650000145,MUNICIPIO DE PIRASSUNUNGA,266,1398121.851,1896496.0,1,47,0.7372131821000414
14231159000121,FUNDO MUNICIPAL DE SAUDE PREFEITURA DE SEVERIANO MELO/RN,381,1390021.62,1566923.0,1,10,0.887102697452268
76282664000152,MUNICIPIO DE PAICANDU,106,1384751.096,1861124.0,1,14,0.7440402122588284
02703617000107,MUNICIPIO DE CAMPINAS DO PIAUI - SECRETARIA DE SAUDE,450,1383402.59,3165632.0,1,3,0.43700676199886784
11913577000100,FUNDO MUNICIPAL DE SAUDE DE ALTO ALEGRE DOS PARECIS,616,1349179.68,1522643.0,1,45,0.8860774850046924
75449579000173,MUNICIPIO DE RIBEIRAO CLARO,344,1343900.859,3934658.0,1,36,0.3415546812454856
18241778000158,MUNICIPIO DE SAO JOAO BATISTA DO GLORIA,222,1322748.415,1714388.0,1,16,0.7715572058367184
08561107000110,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE ASTORGA,298,1322003.06,3523093.0,1,21,0.3752393308947564
11402080000128,FUNDO MUNICIPAL DE SAUDE,319,1318981.25,2032062.0,1,22,0.6490851411029781
08549559000187,FUNDO MUNICIPAL DE SAUDE,450,1315400.918,1184638.0,1,42,1.11038217413252
76205707000104,MUNICIPIO DE SALTO DO LONTRA,333,1301871.848,3377675.0,1,48,0.3854343144322648
10091569000163,MUNICIPIO DE SANTA CRUZ DO CAPIBARIBE,77,1290301.0,1719626.0,1,2,0.7503381549243847
11243983000103,FUNDO MUNICIPAL DE SAUDE DE PINDOBA,460,1285975.0,5134910.0,1,13,0.2504376902418932
11779393000108,FUNDO MUNICIPAL DA SAUDE DE RIO CRESPO,236,1271449.73,1393723.0,1,21,0.9122686000015785
11356696000100,FUNDO MUNICIPAL DE SAUDE DE SAO MATEUS,77,1266391.6,7422120.0,1,18,0.1706239726654918
11161074000126,FUNDO MUNICIPAL DE SAUDE,212,1263292.58,5086776.0,1,8,0.24834838019209024
45299104000187,MUNICIPIO DE BATATAIS,256,1261441.1252,4296169.0,1,16,0.2936199961407477
11306864000152,FUNDO MUNICIPAL DE SAUDE,300,1260076.18,6899960.0,1,18,0.18262079490315886
12013802000115,FUNDO MUNICIPAL DE SAUDE,420,1258612.7144,489881.0,1,1,2.569221330078121
75731000000160,MUNICIPIO DE FLORAI,588,1256725.255,2385616.0,1,39,0.5267927675703047
09259137000130,FUNDO MUNICIPAL DE SAUDE DE LUPIONOPOLIS,267,1248292.1,2642950.0,1,34,0.47231014585974007
10234992000175,FUNDO MUNICIPAL DE SAUDE DE CACHOEIRINHA,261,1247375.2988,3911690.0,1,19,0.31888398589867806
09472866000170,FUNDO MUNICIPAL DE SAUDE DO M UNICIPIO DE NOVA AURORA,277,1227755.99,2387776.0,1,35,0.5141839058605162
76105550000137,MUNICIPIO DE MANDIRITUBA,291,1226195.79,2419777.0,1,37,0.5067391705929927
19314027000187,FUNDO MUNICIPAL DE SAUDE DE VALE DO PARAISO,243,1223196.27,686179.0,1,32,1.7826197974580977
12022274000160,FUNDO MUNICIPAL DE SAUDE-FMS,89,1215004.7,326750.0,1,13,3.718453557765876
11292555000170,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE MESSIAS,70,1212237.0,2762211.0,1,10,0.43886473553251365
08881567000126,MUNICIPIO DE QUIXABA,712,1208666.25,1979445.0,1,4,0.6106086554564537
10254294000131,FMS SANTANA DO MUNDAU,427,1197500.2478,1806104.0,1,13,0.6630295087104618
32415283000129,MUNICIPIO DE MIGUEL PEREIRA,211,1186932.72,5984223.0,1,18,0.19834366466623987
76020460000143,MUNICIPIO DE ANTONIO OLINTO,300,1170409.17,2795679.0,1,21,0.41864934064318543
09309271000106,FUNDO MUNICIPAL DE SAUDE,331,1167957.77,3333266.0,1,43,0.35039440896706114
01613513000130,MUNICIPIO DE PORTO ALEGRE DO PIAUI,382,1167017.18,2256612.0,1,4,0.5171545573629849
19181382000125,FUNDO MUNICIPAL DE SAUDE DE CEREJEIRAS - RO,522,1161757.97,471286.0,1,45,2.465080588008131
11291694000180,FUNDO MUNICIPAL DE SAUDE,242,1157647.582,5287683.0,1,24,0.21893286378930052
12332979000184,MUNICIPIO DE SANTANA DO MUNDAU,546,1151805.186,3742526.0,1,17,0.30776143866468797
11870137000113,FUNDO MUNICIPAL DE SAUDE DE CAMOCIM DE SAO FELIX,124,1141054.4,1265700.0,1,6,0.9015204234810776
44556207000112,MUNICIPIO DE URU,990,1132474.308,2669375.0,1,22,0.42424698965113555
10292209000120,MUNICIPIO DE SIRINHAEM,219,1125177.84,6936015.0,1,3,0.16222252114506674
75827204000108,MUNICIPIO DE NOVA AMERICA DA COLINA,351,1117830.892,868029.0,1,24,1.2877805833676064
45352267000186,MUNICIPIO DE PONTAL,105,1107624.936,2642410.0,1,22,0.41917224654765917
45323474000102,MUNICIPIO DE ARAMINA,182,1105531.01,1101308.0,1,23,1.00383454038289
08992896000144,FUNDO MUNICIPAL DE SAUDE DE BARRACAO,343,1090879.291,5077605.0,1,33,0.21484130628514822
76002658000102,MUNICIPIO DE CAMPO DO TENENTE,303,1089024.177,561004.0,1,35,1.9412057258058764
11462395000160,FUNDO MUNICIPAL DE SAUDE DE CONCEICAO DE CANINDE,631,1072421.44,160548.0,1,3,6.6797558362608065
23767031000178,MUNICIPIO DE ITAU DE MINAS,120,1072079.76,3852443.0,1,6,0.2782856904047639
10505599000179,FUNDO MUNICIPAL DE SAUDE DE BALSA NOVA,319,1061031.944,1553310.0,1,45,0.6830780359361621
12240308000193,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE MIGUEL PEREIRA,90,1050413.488,213992.0,1,16,4.908657744214737
44518504000173,MUNICIPIO DE LUCIANOPOLIS,282,1049574.01,2288225.0,1,17,0.458684792797911
12024740000147,FUNDO MUNICIPAL DE SAUDE,259,1048669.05,1332720.0,1,5,0.7868637448226184
76970300000165,MUNICIPIO DE NOSSA SENHORA DAS GRACAS,526,1046270.735,1568692.0,1,21,0.6669701477409204
17744434000107,MUNICIPIO DE RIO POMBA,85,1039705.4028,2850668.0,1,2,0.364723427210745
13861101000107,FUNDO MUNICIPAL DE SAUDE,512,1034321.42,1350820.0,1,4,0.7656989236167662
09494245000197,FUNDO MUNICIPAL DE SAUDE,257,1030846.75,2453325.0,1,3,0.42018352643860885
08927244000126,FUNDO MUNICIPAL DE SAUDE,382,1030728.205,976570.0,1,26,1.0554575760058162
11701954000148,FUNDO MUNICIPAL DE SAUDE DE PEDRINHAS,308,1028186.04,1350192.0,1,25,0.7615109851043408
76247345000106,MUNICIPIO DE TAPEJARA,121,995845.38,354299.0,1,4,2.810748492092837
11367491000120,FUNDO MUNICIPAL DE SAUDE,174,978472.0,2961500.0,1,9,0.33039743373290564
18592162000121,MUNICIPIO DE ESTRELA DO SUL,41,975055.75,50264.0,1,8,19.39868991723699
09350916000146,FUNDO MUNICIPAL DE SAUDE DE SANTA ISABEL DO IVAI,236,966297.65,867712.0,1,20,1.1136156351416138
12014954000132,FUNDO MUNICIPAL DE SAUDE DE MENDES,130,965113.465,759810.0,1,14,1.2702036890801647
05893631000109,MUNICIPIO DE GUAJARA-MIRIM,46,939179.0,482725.0,1,11,1.9455777098762235
11206680000110,FUNDO MUNICIPAL DE SAUDE DE CANOINHAS,104,936770.77,2395800.0,1,26,0.3910054136405376
09036819000183,FUNDO MUNICIPAL DE SAUDE DE CLEVELANDIA,62,925638.2,894700.0,1,14,1.034579412093439
08882730000175,MUNICIPIO DE SAO JOSE DE ESPINHARAS,409,917177.7435,973275.0,1,17,0.9423623780534792
11843644000168,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE GUATAPARA,183,896054.55,2012870.0,1,15,0.4451626533258482
22981088000102,MUNICIPIO DE TUCUMA,370,895889.0,1092570.0,1,11,0.8199831589737957
14028087000110,FUNDO MUNICIPAL DE SAUDE DE DEMERVAL LOBAO,176,885076.82,1261437.0,1,1,0.7016417149647584
09654201000187,FUNDO MUNICIPAL DE SAUDE DE RIBEIRAO DO PINHAL,461,882803.5262,361128.0,1,56,2.444572357169757
08888967000163,FUNDO MUNICIPAL DE SAUDE DE CRUZEIRO DO OESTE,250,877234.9,2015123.0,1,23,0.4353257344588891
88185020000125,MUNICIPIO DE SAPUCAIA DO SUL,46,868056.55,2518260.0,1,17,0.3447048954436794
11190812000163,FUNDO MUNICIPAL DE SAUDE DE VITORIA DO XINGU,151,855402.9,2108525.0,1,2,0.4056878149417247
76404136000129,MUNICIPIO DE MARILUZ,208,855344.47,919131.0,1,12,0.9306012635848426
11366609000103,FUNDO MUNICIPAL DE SAUDE,207,838026.08,792210.0,1,3,1.0578332512843815
11295659000139,FUNDO MUNICIPAL DE SAUDE DE SAO FELIPE D'OESTE,332,832611.808,84800.0,1,4,9.818535471698112
12333746000104,MUNICIPIO DE VICOSA,163,832283.0,5187800.0,1,42,0.16043081845869153
46446696000185,MUNICIPIO DE VINHEDO,25,816209.0,2636600.0,1,15,0.3095687628005765
76238443000187,MUNICIPIO DE GUAIRACA,97,789575.0,411200.0,1,10,1.9201726653696498
12431437000169,FUNDO MUNICIPAL DE SAUDE,356,788011.5,1529180.0,1,5,0.5153163787127741
11431661000198,FUNDO MUNICIPAL DE SAUDE DE BOA ESPERANCA,159,775924.56,5746480.0,1,33,0.13502606117136057
27150549000119,MUNICIPIO DE CARIACICA,5,770464.8,7188000.0,1,3,0.10718764607679467
11386903000179,FUNDO MUNICIPAL DE SAUDE,243,764482.45,4095450.0,1,15,0.18666628819787812
13119961000161,MUNICIPIO DE CAPELA,179,762145.1,76676.0,1,10,9.939812979289478
01610390000184,MUNICIPIO DE TAQUARAL,328,758228.174,1550637.0,1,19,0.4889785127015543
77877116000138,MUNICIPIO DE TUPASSI,119,742622.51,754525.0,1,16,0.9842251880322057
23179533000188,FUNDO MUNICIPAL DE SAUDE,277,742479.4,1389279.0,1,2,0.534435055881504
11429331000168,FUNDO MUNICIPAL DE SAUDE,218,728354.54,285507.0,1,12,2.551091707033453
11299001000103,FUNDO MUNICIPAL DE SAUDE DE QUIPAPA,80,728250.5,1590980.0,1,12,0.4577370551483991
11334929000173,FUNDO MUNICIPAL DE SAUDE DA GAMELEIRA,151,727172.08,3711932.0,1,3,0.19590123957012143
11261188000148,FUNDO MUNICIPAL DE SAUDE,127,713678.0,2651276.0,1,4,0.26918283875386795
10493355000113,FUNDO MUNICIPAL DE SAUDE DE DESTERRO,265,712440.076,1229693.0,1,8,0.5793641795147244
13884491000122,FUNDO MUNICIPAL DE SAUDE,282,701342.73,1220387.0,1,2,0.5746887913424185
95422846000126,MUNICIPIO DE ITAPERUCU,135,700280.85,206353.0,1,22,3.3936063444679747
09141808000163,FUNDO MUNICIPAL DE SAUDE DE CAFEARA,594,693267.4445,1399730.0,1,20,0.4952865513349003
15246041000130,FUNDO MUNICIPAL DE SAUDE,675,682815.8344,564491.0,1,39,1.2096133231530708
78121985000109,MUNICIPIO DE BOA VISTA DA APARECIDA,344,675043.5,1076135.0,1,20,0.6272851454510818
08694222000163,FUNDO MUNICIPAL DE SAUDE DE SANTA RITA,36,670035.5,740975.0,1,9,0.9042619521576302
87455531000157,MUNICIPIO DE PELOTAS,19,660883.255,5614285.0,1,8,0.11771458965834473
09536254000101,FUNDO MUNICIPAL DE SAUDE DE SAO MIGUEL DO GUAPORE,81,659416.0,411350.0,1,11,1.6030533608848911
01612372000131,MUNICIPIO DE CURRAL DE CIMA,129,649880.0,375300.0,1,1,1.7316280309086065
11822633000100,FUNDO MUNICIPAL DE SAUDE DE JAGUARE,97,649708.04,338604.0,1,10,1.9187843026071754
11272240000161,FUNDO MUNICIPAL DE SAUDE,71,647216.75,3714325.0,1,2,0.17424882044516837
06554323000103,MUNICIPIO DE ALTO LONGA,192,643612.71,910368.0,1,2,0.7069808143519982
46634309000134,MUNICIPIO DE PARANAPANEMA,137,641856.3776,633016.0,1,1,1.0139654883920786
11270608000152,FUNDO MUNICIPAL DE SAUDE,107,639132.635,3736390.0,1,26,0.17105618926289815
08937598000151,FUNDO MUNICIPAL DE SAUDE,542,638521.454,3527118.0,1,46,0.1810320647055188
09307789000100,FUNDO MUNICIPAL DE SAUDE,586,638425.2009,678289.0,1,42,0.9412288875390874
08673415000138,FUNDO MUNICIPAL DE SAUDE,192,625122.9688,32774.0,1,20,19.0737465307866
01612566000137,MUNICIPIO DE BOQUEIRAO DO PIAUI,71,623748.8,1009828.0,1,1,0.6176782580795938
10277035000126,FUNDO MUNICIPAL DE SAUDE,227,619382.0,998850.0,1,2,0.6200951093757822
63762009000150,MUNICIPIO DE NOVO HORIZONTE DO OESTE,99,607874.05,209825.0,1,20,2.897052543786489
08916107000196,FUNDO MUNICIPAL DE SAUDE DE SANTA IZABEL DO OESTE,184,602600.73,369484.0,1,30,1.6309251009515973
23273682000101,FUNDO MUNICIPAL DE SAUDE,68,602293.8,122595.0,1,15,4.912874097638566
75771477000170,MUNICIPIO DE LONDRINA,25,601022.8554,2483353.0,1,10,0.24202070966149394
11876352000121,FUNDO MUNICIPAL DE SAUDE DE CACAULANDIA,262,597050.43,508916.0,1,47,1.1731807017268077
11227813000135,FUNDO MUNICIPAL DE SAUDE DE SAO JOSE DOS RAMOS,267,596927.75,2095325.0,1,11,0.2848855189529071
22855167000177,MUNICIPIO DE SAO MIGUEL DO GUAPORE,27,585562.4,35490.0,1,1,16.499363200901662
08541779000164,FUNDO MUNICIPAL DE SAUDE,258,579658.12,1063157.0,1,19,0.5452234430098283
02433931000109,MUNICIPIO DE PAULISTANA - SECRETARIA DE SAUDE E MEIO AMBIENTE,137,572724.222,1507629.0,1,2,0.3798840576826261
76105659000174,MUNICIPIO DE ALMIRANTE TAMANDARE,79,557381.5,268490.0,1,17,2.075986070244702
51455087000122,MUNICIPIO DE VARGEM GRANDE PAULISTA,147,556262.67,887042.0,1,1,0.6270984575702165
77116663000109,MUNICIPIO DE NOVA SANTA ROSA,247,555520.8,1878462.0,1,21,0.29573172095043715
02852126000110,MUNICIPIO DE ELISEU MARTINS - SECRETARIA DE SAUDE,366,553134.54,180130.0,1,2,3.0707519014045412
